Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
TOY STORY SUR MINECRAFT - On est des jouets avec Frigiel ! - Épisode 2,https://www.youtube.com/watch?v=YxLYccD85Bk,0.025244,0.007685,0.000312,0.500630,3.866063,576.178962,2013-05-17 16:20:09,1630,0.0121,33344.0000,0.0134,2749101,33344,0,3547,36891,101417084991
MINECRAFT'LAND : Le parc d'attraction le plus fun AU MONDE ! - Partie 1,https://www.youtube.com/watch?v=mQE7zg7mqDI,0.050667,0.007797,0.000140,0.500416,8.933799,1335.052693,2013-04-05 15:34:44,1011,0.0125,80576.0000,0.0134,6426001,80576,0,5425,86001,552642512001
LES SUPER-HEROS DU FUTUR - On teste Injustice ! :D,https://www.youtube.com/watch?v=vL6kOPKEDy4,0.028824,0.007597,0.000267,0.500507,4.490750,683.167518,2013-04-20 12:34:36,1230,0.0121,39689.0000,0.0131,3278124,39689,0,3407,43096,141274031904
La revanche de CodJordan 23 | Défi youtubeur !,https://www.youtube.com/watch?v=8BrqAc_PBD4,0.009226,0.007222,0.001571,0.500386,0.565877,90.657287,2012-01-31 18:10:24,999,0.0115,5479.0000,0.0125,475333,5479,0,454,5933,2820150689
TOY STORY SUR MINECRAFT - On est des jouets avec Frigiel ! - Épisode 1,https://www.youtube.com/watch?v=Zx6417IBIog,0.043424,0.006950,0.000182,0.500473,6.896513,1146.503580,2013-05-11 16:10:37,1694,0.0111,60622.0000,0.0120,5477156,60622,0,5270,65892,360900763152
Trials Evolution | Du délire en masse avec 3 membres de la LaZy !,https://www.youtube.com/watch?v=ihIfcWkYiQM,0.012555,0.006893,0.000848,0.500422,1.181280,198.149577,2012-08-21 15:35:31,1206,0.0110,10974.0000,0.0119,998732,10974,0,933,11907,11891901924
Délire pur ! Un Zombie complètement FAIL avec FeZzo !,https://www.youtube.com/watch?v=fzhRpilCdsA,0.012537,0.006741,0.000859,0.500505,1.135128,193.129690,2012-01-15 14:55:58,1148,0.0107,10819.0000,0.0118,1015731,10819,0,1120,11939,12126812409
Tekken - Combat en équipe avec UNE GEEK de Tekken ! - Le cri le plus strident du monde ;_;,https://www.youtube.com/watch?v=N4-RH6xZnC8,0.013672,0.006524,0.000755,0.500439,1.406074,248.456029,2013-02-23 15:32:21,1547,0.0104,12494.0000,0.0113,1206079,12494,0,1156,13650,16462978350
Un Fifa 12 contre NGZ !,https://www.youtube.com/watch?v=nMFV8RtkVE4,0.006794,0.006053,0.003158,0.500662,0.274902,50.321216,2011-10-21 09:42:29,1098,0.0092,2473.0000,0.0109,268994,2473,0,465,2938,790304372
"Vidéo commentée sur Minecraft en compagnie de NGZ ! ""Bah y'a quoi qu'est drôle ?""",https://www.youtube.com/watch?v=jGxL2448-mQ,0.009342,0.005995,0.001442,0.500468,0.630332,119.914107,2011-10-15 19:06:26,1110,0.0094,6038.0000,0.0105,641678,6038,0,707,6745,4328118110
Vidéo comparatif de MW3 & BF3 par Stinatiik !,https://www.youtube.com/watch?v=eMpEsJNOkB4,0.002102,0.002947,0.000000,0.004881,0.019981,4.074348,2011-11-05 18:22:09,2604,0.0000,0.0000,0.0098,21717,0,0,212,212,4604004
SqueeZie en compagnie de la PCC et d'autres youtubers en LIVE !,https://www.youtube.com/watch?v=ReFQcHmCGa0,0.005712,0.005101,0.004240,0.500275,0.189233,41.897443,2011-11-19 17:56:18,3762,0.0079,1762.0000,0.0090,222735,1762,0,249,2011,447920085
