Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
Gowind®: regional superiority at sea,https://www.youtube.com/watch?v=hERvmi8jl5A,0.012279,0.004877,0.020007,0.498227,0.067090,16.612710,2020-09-11 07:25:40,117,0.0080,281.0000,0.0080,34914,281,0,0,281,9810834
[METIERS] Intégrateur projeteur,https://www.youtube.com/watch?v=U5gdEHfSlGY,0.004341,0.004869,0.207076,0.458333,0.002855,0.651399,2020-09-11 07:45:31,141,0.0080,11.0000,0.0080,1369,11,0,0,11,15059
[#EVENT] Launching ceremony of the SSN Suffren,https://www.youtube.com/watch?v=mpAH3MaLw7k,0.007310,0.004485,0.041546,0.495614,0.022544,6.032583,2019-07-12 12:25:17,11579,0.0074,113.0000,0.0074,15253,113,0,0,113,1723589
[METIERS] Data scientist,https://www.youtube.com/watch?v=lWg_IzU1qqg,0.003704,0.004333,0.321888,0.400000,0.001190,0.266461,2020-09-11 07:53:58,117,0.0071,4.0000,0.0071,560,4,0,0,4,2240
[PERLE] L’arrière de la Perle et l’avant du Saphir ne font désormais plus qu’un.,https://www.youtube.com/watch?v=84kQuprr8cY,0.009902,0.004202,0.028218,0.497480,0.053067,14.881178,2021-06-02 15:59:01,104,0.0067,184.0000,0.0071,27341,184,0,10,194,5304154
"ELFATEH, our first Gowind 2500 corvette",https://www.youtube.com/watch?v=Cuek1tFIo8s,0.009577,0.003839,0.029927,0.497130,0.027304,8.506570,2017-09-22 14:13:37,64,0.0063,171.0000,0.0064,27105,171,0,2,173,4689165
[#DRONES] Episode 6 – Drones : Unmanned Surface Vehicle (USV) launching swarm of UAVs,https://www.youtube.com/watch?v=9zevI18ZGWk,0.007631,0.003635,0.040979,0.495790,0.060956,20.182601,2023-10-03 15:21:53,147,0.0058,115.0000,0.0060,19866,115,0,4,119,2364054
[METIERS] Architecte système,https://www.youtube.com/watch?v=FOFD5AOdslM,0.003303,0.003272,0.180537,0.466667,0.003569,1.239519,2020-09-11 07:56:33,137,0.0054,14.0000,0.0054,2605,14,0,0,14,36470
Minister of the Armed Forces at Naval Group's Cherbourg site where the SSN Perle is being repaired,https://www.youtube.com/watch?v=mApRm6kqIIQ,0.005705,0.002781,0.062757,0.492537,0.017742,7.687792,2021-04-12 18:21:39,131,0.0045,66.0000,0.0045,14516,66,0,0,66,958056
Carte de Vœux 2025,https://www.youtube.com/watch?v=xjTKngfOWBA,0.001169,0.001453,0.346574,0.250000,0.001844,0.872438,2024-12-18 19:04:00,21,0.0021,1.0000,0.0021,473,1,0,0,1,473
Scorpene®: sea proven oceanic submarine #WhyScorpene,https://www.youtube.com/watch?v=bD5XC4SAJSw,0.020834,0.000559,0.000000,0.000842,0.039299,46.355554,2021-04-30 16:36:34,157,0.0000,0.0000,0.0017,86697,0,0,146,146,12657762
Les vœux de Pierre Éric Pommellet pour 2022,https://www.youtube.com/watch?v=OA69GXqfNgI,0.001034,0.000893,0.366204,0.333333,0.000926,0.891017,2022-01-06 10:56:20,661,0.0014,2.0000,0.0014,1443,2,0,0,2,2886
Venez construire le naval de demain,https://www.youtube.com/watch?v=FLneX73NjSY,0.027254,0.000280,0.092222,0.487513,0.014591,77.728674,2022-06-01 10:56:35,25,0.0003,39.0000,0.0004,114533,39,0,3,42,4810386
Naval Group recrute,https://www.youtube.com/watch?v=Tfiioy_sBDg,0.300019,0.001252,0.080650,0.489584,0.307308,15597.710201,2026-03-24 14:26:37,20,0.0000,47.0000,0.0000,1268898,47,0,2,49,62176002
"Naval Group, an industry leader",https://www.youtube.com/watch?v=_lDghc3l1Ic,0.003621,0.000049,0.000000,0.000000,0.000247,7.567001,2020-11-27 18:28:18,91,0.0000,0.0000,0.0000,15317,0,0,0,0,0
Comment Naval Group lutte contre la corruption et le trafic d’influence,https://www.youtube.com/watch?v=zcvNpWQEXXM,0.000354,0.000050,0.000000,0.000000,0.000248,0.743440,2020-12-09 16:29:18,122,0.0000,0.0000,0.0000,1496,0,0,0,0,0
REPLAY - Mise à flot du sous-marin Riachuelo au Brésil,https://www.youtube.com/watch?v=vOazFVUIIOs,0.008535,0.000037,0.000000,0.000000,0.000183,13.182846,2018-12-14 14:55:49,7755,0.0000,0.0000,0.0000,36099,0,0,0,0,0
[REPLAY] Conférence de presse d'Hervé Guillou sur les atouts de Naval Group pour demain,https://www.youtube.com/watch?v=wVt6Ntppb0Y,0.000661,0.000043,0.000000,0.000000,0.000217,1.213270,2020-02-21 10:29:12,6245,0.0000,0.0000,0.0000,2796,0,0,0,0,0
Signing of the Strategic Partnering Agreement by the Commonwealth of Australia and Naval Group,https://www.youtube.com/watch?v=xfuUgHxAgeQ,0.000341,0.000037,0.000000,0.000000,0.000187,0.539136,2019-02-12 14:13:08,90,0.0000,0.0000,0.0000,1444,0,0,0,0,0
Combatting corruption and influence peddling.,https://www.youtube.com/watch?v=8RJPzn3tAsA,0.000190,0.000050,0.000000,0.000000,0.000248,0.399550,2020-12-09 16:29:25,122,0.0000,0.0000,0.0000,804,0,0,0,0,0
Bilan 21 et Perspectives 22 VC Twitter STEN,https://www.youtube.com/watch?v=rMP4mhBY4Mk,0.000000,0.000062,0.000000,0.000000,0.000309,0.001234,2022-01-05 18:51:12,141,0.0000,0.0000,0.0000,2,0,0,0,0,0
Year Book 2021,https://www.youtube.com/watch?v=4wSnROhrh2g,0.000014,0.000066,0.000000,0.000000,0.000330,0.038943,2022-04-20 21:49:33,82,0.0000,0.0000,0.0000,59,0,0,0,0,0
Bilan 21 et Perspectives 22 VC Twitter,https://www.youtube.com/watch?v=gNhdvtjkc2Q,0.000001,0.000062,0.000000,0.000000,0.000309,0.001852,2022-01-05 17:33:49,141,0.0000,0.0000,0.0000,3,0,0,0,0,0
Rejoignez Naval Group,https://www.youtube.com/watch?v=bN5XuEW_2AY,0.000003,0.000063,0.000000,0.000000,0.000314,0.008786,2022-02-01 13:14:33,25,0.0000,0.0000,0.0000,14,0,0,0,0,0
